aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id
https://www.awin1.com/pclick.php?p=42294035912&a=3024371&m=96499,"U2AIR Pro",42294035912,CP82,https://www.ottocast.com/cdn/shop/files/CP82_8ba506b5-1fd1-4412-b8c2-4255b320b903.jpg?v=1721700842&width=900,"Wireless CarPlay Adapter",Automotive,129,Ottocast,96499,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.ottocast.com%2Fcdn%2Fshop%2Ffiles%2FCP82_8ba506b5-1fd1-4412-b8c2-4255b320b903.jpg%3Fv%3D1721700842%26width%3D900&feedId=109551&k=9566a79d4259c41d94b5218935b12ae52eea019a,USD,,,https://www.ottocast.com/products/u2-air-pro,,,USD129,109551
https://www.awin1.com/pclick.php?p=42294035913&a=3024371&m=96499,"A2Air Pro",42294035913,AA82,https://www.ottocast.com/cdn/shop/files/AA82_7bf37f12-61e4-4b93-bac9-295ea350c2f5.jpg?v=1721699426&width=900,"Wireless Android Auto Adapter",Automotive,129,Ottocast,96499,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.ottocast.com%2Fcdn%2Fshop%2Ffiles%2FAA82_7bf37f12-61e4-4b93-bac9-295ea350c2f5.jpg%3Fv%3D1721699426%26width%3D900&feedId=109551&k=b47edc73c1682e1531171ce5e68b751259d09b01,USD,,,https://www.ottocast.com/products/a2air-pro,,,USD129,109551
