aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id
https://www.awin1.com/pclick.php?p=45249850704&a=3024371&m=125014,"Kodak PIXPRO FZ55 Digital Camera - Black",45249850704,ADTCKDK00006,https://www.seentat.com/media/catalog/product/t/e/test1.png,"Kodak PIXPRO FZ55 Black combines portability and ease of use for everyday photography needs.",Camera,155,"Seentat UK",125014,Cameras,32,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.seentat.com%2Fmedia%2Fcatalog%2Fproduct%2Ft%2Fe%2Ftest1.png&feedId=115553&k=1f6f713ad7e3739854123050d15d5763b1bde618,GBP,,,https://www.seentat.com/kodak-pixpro-fz55-digital-camera-black,,,GBP155,115553
https://www.awin1.com/pclick.php?p=45249850705&a=3024371&m=125014,"Kodak PIXPRO FZ55 Digital Camera - Blue",45249850705,ADTCKDK00001,https://www.seentat.com/media/catalog/product/s/p/speaker-ADTCKDK00001_01777452602_1.jpg,"Kodak PIXPRO FZ55 Blue delivers simple photography features in a compact everyday camera design.",Camera,114.99,"Seentat UK",125014,Cameras,32,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.seentat.com%2Fmedia%2Fcatalog%2Fproduct%2Fs%2Fp%2Fspeaker-ADTCKDK00001_01777452602_1.jpg&feedId=115553&k=22221357a310b55b56bfe224a79cc6989d538842,GBP,,,https://www.seentat.com/kodak-pixpro-fz55-digital-camera-blue,,,GBP114.99,115553
https://www.awin1.com/pclick.php?p=45249850706&a=3024371&m=125014,"Antigravity A1 Standard Bundle",45249850706,AGGTIST00001,https://www.seentat.com/media/catalog/product/a/n/antigravity-a1-standard-bundle-1-AGGTIST00001_01776828434_1.jpg,"Antigravity A1 Standard Bundle offers a complete setup for creative photography and video projects.",Gaming,1155.99,"Seentat UK",125014,Console,576,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.seentat.com%2Fmedia%2Fcatalog%2Fproduct%2Fa%2Fn%2Fantigravity-a1-standard-bundle-1-AGGTIST00001_01776828434_1.jpg&feedId=115553&k=e534919867ced1882b29008c08463471066bbfc9,GBP,,,https://www.seentat.com/antigravity-a1-standard-bundle,,,GBP1155.99,115553
https://www.awin1.com/pclick.php?p=45249850707&a=3024371&m=125014,"Apple AirTag - 4 Pack",45249850707,AACCAPL00001,https://www.seentat.com/media/catalog/product/c/o/computer-accessories-AACCAPL00001_01776840168_1.jpg,"Apple AirTag 4 Pack helps keep track of personal belongings with seamless Apple integration.",Apple,79.99,"Seentat UK",125014,"Mobile Phones",348,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.seentat.com%2Fmedia%2Fcatalog%2Fproduct%2Fc%2Fo%2Fcomputer-accessories-AACCAPL00001_01776840168_1.jpg&feedId=115553&k=19356a220405d3b72d39e8c1594b70a83bd99e85,GBP,,,https://www.seentat.com/apple-airtag-4-pack,,,GBP79.99,115553
https://www.awin1.com/pclick.php?p=45249850708&a=3024371&m=125014,"Apple Pencil USB C MUWA3ZA/A",45249850708,AACCAPL00002,https://www.seentat.com/media/catalog/product/c/o/computer-accessories-AACCAPL00002_01776840169_1.jpg,"Apple Pencil USB-C provides accurate writing and drawing performance for compatible iPad models.",Apple,89,"Seentat UK",125014,"Mobile Phones",348,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.seentat.com%2Fmedia%2Fcatalog%2Fproduct%2Fc%2Fo%2Fcomputer-accessories-AACCAPL00002_01776840169_1.jpg&feedId=115553&k=434ea4b9776e29ff45969635b37ffd4a9628b76d,GBP,,,https://www.seentat.com/apple-pencil-usb-c-muwa3za-a,,,GBP89,115553
https://www.awin1.com/pclick.php?p=45249850709&a=3024371&m=125014,"Apple Pencil Pro MX2D3CH/A",45249850709,AACCAPL00003,https://www.seentat.com/media/catalog/product/c/o/computer-accessories-AACCAPL00003_01776840170_1.jpg,"Apple Pencil Pro delivers precise input, responsive control and enhanced creativity for iPad users.",Apple,98.99,"Seentat UK",125014,"Mobile Phones",348,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.seentat.com%2Fmedia%2Fcatalog%2Fproduct%2Fc%2Fo%2Fcomputer-accessories-AACCAPL00003_01776840170_1.jpg&feedId=115553&k=833ae23fa8c40878a4d05157794b9fe86d49a2be,GBP,,,https://www.seentat.com/apple-pencil-pro-mx2d3cha,,,GBP98.99,115553
https://www.awin1.com/pclick.php?p=45249850710&a=3024371&m=125014,"DJI Osmo Pocket 3 Creator Combo - Black",45249850710,AATCDJI00012,https://www.seentat.com/media/catalog/product/c/a/camera-dji-AATCDJI00012_01776840171_1.jpg,"DJI Osmo Pocket 3 Creator Combo includes essential accessories for professional content creation.",Camera,459.99,"Seentat UK",125014,Cameras,32,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.seentat.com%2Fmedia%2Fcatalog%2Fproduct%2Fc%2Fa%2Fcamera-dji-AATCDJI00012_01776840171_1.jpg&feedId=115553&k=5bff554238b463d824a080096af1b9b91b42a9bc,GBP,,,https://www.seentat.com/dji-osmo-pocket-3-creator-combo-black,,,GBP459.99,115553
https://www.awin1.com/pclick.php?p=45231884591&a=3024371&m=125014,"DJI Osmo Action 4 Standard Combo",45231884591,AATCDJI00013,https://www.seentat.com/media/catalog/product/d/j/dji-osmo-action-4-standard-combo-1.jpg,"DJI Osmo Action 4 Standard Combo captures smooth action footage with dependable performance. Buy Now.",Camera,210.99,"Seentat UK",125014,Cameras,32,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.seentat.com%2Fmedia%2Fcatalog%2Fproduct%2Fd%2Fj%2Fdji-osmo-action-4-standard-combo-1.jpg&feedId=115553&k=5bbc6f7f214840d2c7291700f261311c67e9d7af,GBP,,,https://www.seentat.com/dji-osmo-action-4-standard-combo,,,GBP210.99,115553
